Product ID*;Product reference;Attribute (Name:Type:Position)*;Value (Value:Position)*;Supplier reference;Reference;EAN13;UPC;Price tax excluded or Price tax included;Wholesale price;Impact on price;Ecotax;Quantity;Minimal quantity;Impact on weight;Default (0 = No, 1 = Yes);Combination available date;Image position;Image URL;Delete existing images (0 = No, 1 = Yes);ID / Name of shop;Advanced Stock Managment;Depends on stock;Warehouse
53667;;Couleur:select:0;H=Bleu / V=d'oré:16;BH20-KH142;BH20-KH142;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH20-KH142_0.jpg;1;;;;
53667;;Couleur:select:0;H=Bleu / V=Bleu:15;BH20-KH144;BH20-KH144;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH20-KH144_0.jpg;1;;;;
53667;;Couleur:select:0;H=Bleu / V=Noir:17;BH20-KH145;BH20-KH145;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH20-KH145_0.jpg;1;;;;
53667;;Couleur:select:0;H=Bleu / V=Rouge:18;BH20-KH147;BH20-KH147;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH20-KH147_0.jpg;1;;;;
53667;;Couleur:select:0;H=Bleu / V=Anthrazit:13;BH20-KH149;BH20-KH149;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH20-KH149_0.jpg;1;;;;
53667;;Couleur:select:0;H=Noir / V=Argent:26;BH20-KH151;BH20-KH151;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH20-KH151_0.jpg;1;;;;
53667;;Couleur:select:0;H=Noir / V=d'oré:28;BH20-KH152;BH20-KH152;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH20-KH152_0.jpg;1;;;;
53667;;Couleur:select:0;H=Noir / V=Bleu:27;BH20-KH154;BH20-KH154;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH20-KH154_0.jpg;1;;;;
53667;;Couleur:select:0;H=Noir / V=Noir:29;BH20-KH155;BH20-KH155;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH20-KH155_0.jpg;1;;;;
53667;;Couleur:select:0;H=Noir / V=Rouge:30;BH20-KH157;BH20-KH157;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH20-KH157_0.jpg;1;;;;
53667;;Couleur:select:0;H=Noir / V=Anthrazit:25;BH20-KH159;BH20-KH159;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH20-KH159_0.jpg;1;;;;
53667;;Couleur:select:0;H=Rouge / V=Argent:32;BH20-KH171;BH20-KH171;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH20-KH171_0.jpg;1;;;;
53667;;Couleur:select:0;H=Rouge / V=d'oré:34;BH20-KH172;BH20-KH172;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH20-KH172_0.jpg;1;;;;
53667;;Couleur:select:0;H=Rouge / V=Bleu:33;BH20-KH174;BH20-KH174;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH20-KH174_0.jpg;1;;;;
53667;;Couleur:select:0;H=Rouge / V=Noir:35;BH20-KH175;BH20-KH175;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH20-KH175_0.jpg;1;;;;
53667;;Couleur:select:0;H=Rouge / V=Rouge:36;BH20-KH177;BH20-KH177;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH20-KH177_0.jpg;1;;;;
53667;;Couleur:select:0;H=Rouge / V=Anthrazit:31;BH20-KH179;BH20-KH179;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH20-KH179_0.jpg;1;;;;
53668;;Couleur:select:0;H=d'oré / V=Argent:20;BH20-LH121;BH20-LH121;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH20-LH121_0.jpg;1;;;;
53668;;Couleur:select:0;H=d'oré / V=d'oré:22;BH20-LH122;BH20-LH122;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH20-LH122_0.jpg;1;;;;
53668;;Couleur:select:0;H=d'oré / V=Bleu:21;BH20-LH124;BH20-LH124;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH20-LH124_0.jpg;1;;;;
53668;;Couleur:select:0;H=d'oré / V=Anthrazit:19;BH20-LH129;BH20-LH129;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH20-LH129_0.jpg;1;;;;
53668;;Couleur:select:0;H=Bleu / V=Argent:14;BH20-LH141;BH20-LH141;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH20-LH141_0.jpg;1;;;;
53668;;Couleur:select:0;H=Bleu / V=d'oré:16;BH20-LH142;BH20-LH142;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH20-LH142_0.jpg;1;;;;
53668;;Couleur:select:0;H=Bleu / V=Bleu:15;BH20-LH144;BH20-LH144;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH20-LH144_0.jpg;1;;;;
53668;;Couleur:select:0;H=Bleu / V=Rouge:18;BH20-LH147;BH20-LH147;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH20-LH147_0.jpg;1;;;;
53668;;Couleur:select:0;H=Bleu / V=Anthrazit:13;BH20-LH149;BH20-LH149;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH20-LH149_0.jpg;1;;;;
53668;;Couleur:select:0;H=Noir / V=Argent:26;BH20-LH151;BH20-LH151;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH20-LH151_0.jpg;1;;;;
53668;;Couleur:select:0;H=Noir / V=Noir:29;BH20-LH155;BH20-LH155;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH20-LH155_0.jpg;1;;;;
53668;;Couleur:select:0;H=Noir / V=Rouge:30;BH20-LH157;BH20-LH157;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH20-LH157_0.jpg;1;;;;
53668;;Couleur:select:0;H=Noir / V=Anthrazit:25;BH20-LH159;BH20-LH159;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH20-LH159_0.jpg;1;;;;
53668;;Couleur:select:0;H=Rouge / V=Argent:32;BH20-LH171;BH20-LH171;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH20-LH171_0.jpg;1;;;;
53668;;Couleur:select:0;H=Rouge / V=d'oré:34;BH20-LH172;BH20-LH172;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH20-LH172_0.jpg;1;;;;
53668;;Couleur:select:0;H=Rouge / V=Bleu:33;BH20-LH174;BH20-LH174;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH20-LH174_0.jpg;1;;;;
53668;;Couleur:select:0;H=Rouge / V=Noir:35;BH20-LH175;BH20-LH175;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH20-LH175_0.jpg;1;;;;
53668;;Couleur:select:0;H=Rouge / V=Rouge:36;BH20-LH177;BH20-LH177;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH20-LH177_0.jpg;1;;;;
53668;;Couleur:select:0;H=Rouge / V=Anthrazit:31;BH20-LH179;BH20-LH179;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH20-LH179_0.jpg;1;;;;
53669;;Couleur:select:0;H=Argent / V= d'oré:10;BH21-EVO112;BH21-EVO112;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-EVO112_0.jpg;1;;;;
53669;;Couleur:select:0;H=Argent / V= Bleu:9;BH21-EVO114;BH21-EVO114;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-EVO114_0.jpg;1;;;;
53669;;Couleur:select:0;H=Argent / V= Rouge:12;BH21-EVO117;BH21-EVO117;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-EVO117_0.jpg;1;;;;
53669;;Couleur:select:0;H=Argent / V= Anthrazit:7;BH21-EVO119;BH21-EVO119;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-EVO119_0.jpg;1;;;;
53669;;Couleur:select:0;H=Noir / V=Argent:26;BH21-EVO151;BH21-EVO151;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-EVO151_0.jpg;1;;;;
53669;;Couleur:select:0;H=Noir / V=d'oré:28;BH21-EVO152;BH21-EVO152;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-EVO152_0.jpg;1;;;;
53669;;Couleur:select:0;H=Noir / V=Rouge:30;BH21-EVO157;BH21-EVO157;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-EVO157_0.jpg;1;;;;
53669;;Couleur:select:0;H=Noir / V=Anthrazit:25;BH21-EVO159;BH21-EVO159;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-EVO159_0.jpg;1;;;;
53669;;Couleur:select:0;H=Anthrazit / V= Argent:2;BH21-EVO191;BH21-EVO191;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-EVO191_0.jpg;1;;;;
53670;;Couleur:select:0;H=d'oré / V=Argent:20;BH21-KH121;BH21-KH121;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-KH121_0.jpg;1;;;;
53670;;Couleur:select:0;H=d'oré / V=Bleu:21;BH21-KH124;BH21-KH124;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-KH124_0.jpg;1;;;;
53670;;Couleur:select:0;H=d'oré / V=Noir:23;BH21-KH125;BH21-KH125;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-KH125_0.jpg;1;;;;
53670;;Couleur:select:0;H=d'oré / V=Rouge:24;BH21-KH127;BH21-KH127;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-KH127_0.jpg;1;;;;
53670;;Couleur:select:0;H=d'oré / V=Anthrazit:19;BH21-KH129;BH21-KH129;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-KH129_0.jpg;1;;;;
53670;;Couleur:select:0;H=Bleu / V=Argent:14;BH21-KH141;BH21-KH141;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-KH141_0.jpg;1;;;;
53670;;Couleur:select:0;H=Bleu / V=d'oré:16;BH21-KH142;BH21-KH142;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-KH142_0.jpg;1;;;;
53670;;Couleur:select:0;H=Bleu / V=Bleu:15;BH21-KH144;BH21-KH144;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-KH144_0.jpg;1;;;;
53670;;Couleur:select:0;H=Bleu / V=Noir:17;BH21-KH145;BH21-KH145;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-KH145_0.jpg;1;;;;
53670;;Couleur:select:0;H=Bleu / V=Rouge:18;BH21-KH147;BH21-KH147;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-KH147_0.jpg;1;;;;
53670;;Couleur:select:0;H=Bleu / V=Anthrazit:13;BH21-KH149;BH21-KH149;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-KH149_0.jpg;1;;;;
53670;;Couleur:select:0;H=Noir / V=d'oré:28;BH21-KH152;BH21-KH152;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-KH152_0.jpg;1;;;;
53670;;Couleur:select:0;H=Noir / V=Bleu:27;BH21-KH154;BH21-KH154;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-KH154_0.jpg;1;;;;
53670;;Couleur:select:0;H=Noir / V=Noir:29;BH21-KH155;BH21-KH155;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-KH155_0.jpg;1;;;;
53670;;Couleur:select:0;H=Noir / V=Rouge:30;BH21-KH157;BH21-KH157;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-KH157_0.jpg;1;;;;
53670;;Couleur:select:0;H=Noir / V=Anthrazit:25;BH21-KH159;BH21-KH159;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-KH159_0.jpg;1;;;;
53670;;Couleur:select:0;H=Rouge / V=Argent:32;BH21-KH171;BH21-KH171;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-KH171_0.jpg;1;;;;
53670;;Couleur:select:0;H=Rouge / V=d'oré:34;BH21-KH172;BH21-KH172;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-KH172_0.jpg;1;;;;
53670;;Couleur:select:0;H=Rouge / V=Bleu:33;BH21-KH174;BH21-KH174;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-KH174_0.jpg;1;;;;
53670;;Couleur:select:0;H=Rouge / V=Noir:35;BH21-KH175;BH21-KH175;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-KH175_0.jpg;1;;;;
53670;;Couleur:select:0;H=Rouge / V=Rouge:36;BH21-KH177;BH21-KH177;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-KH177_0.jpg;1;;;;
53670;;Couleur:select:0;H=Rouge / V=Anthrazit:31;BH21-KH179;BH21-KH179;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-KH179_0.jpg;1;;;;
53671;;Couleur:select:0;H=d'oré / V=Argent:20;BH21-LH121;BH21-LH121;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-LH121_0.jpg;1;;;;
53671;;Couleur:select:0;H=d'oré / V=d'oré:22;BH21-LH122;BH21-LH122;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-LH122_0.jpg;1;;;;
53671;;Couleur:select:0;H=d'oré / V=Bleu:21;BH21-LH124;BH21-LH124;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-LH124_0.jpg;1;;;;
53671;;Couleur:select:0;H=d'oré / V=Noir:23;BH21-LH125;BH21-LH125;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-LH125_0.jpg;1;;;;
53671;;Couleur:select:0;H=d'oré / V=Rouge:24;BH21-LH127;BH21-LH127;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-LH127_0.jpg;1;;;;
53671;;Couleur:select:0;H=d'oré / V=Anthrazit:19;BH21-LH129;BH21-LH129;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-LH129_0.jpg;1;;;;
53671;;Couleur:select:0;H=Bleu / V=Argent:14;BH21-LH141;BH21-LH141;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-LH141_0.jpg;1;;;;
53671;;Couleur:select:0;H=Bleu / V=d'oré:16;BH21-LH142;BH21-LH142;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-LH142_0.jpg;1;;;;
53671;;Couleur:select:0;H=Bleu / V=Bleu:15;BH21-LH144;BH21-LH144;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-LH144_0.jpg;1;;;;
53671;;Couleur:select:0;H=Bleu / V=Noir:17;BH21-LH145;BH21-LH145;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-LH145_0.jpg;1;;;;
53671;;Couleur:select:0;H=Bleu / V=Rouge:18;BH21-LH147;BH21-LH147;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-LH147_0.jpg;1;;;;
53671;;Couleur:select:0;H=Noir / V=Argent:26;BH21-LH151;BH21-LH151;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-LH151_0.jpg;1;;;;
53671;;Couleur:select:0;H=Noir / V=d'oré:28;BH21-LH152;BH21-LH152;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-LH152_0.jpg;1;;;;
53671;;Couleur:select:0;H=Noir / V=Noir:29;BH21-LH155;BH21-LH155;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-LH155_0.jpg;1;;;;
53671;;Couleur:select:0;H=Noir / V=Rouge:30;BH21-LH157;BH21-LH157;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-LH157_0.jpg;1;;;;
53671;;Couleur:select:0;H=Noir / V=Anthrazit:25;BH21-LH159;BH21-LH159;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-LH159_0.jpg;1;;;;
53671;;Couleur:select:0;H=Rouge / V=Argent:32;BH21-LH171;BH21-LH171;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-LH171_0.jpg;1;;;;
53671;;Couleur:select:0;H=Rouge / V=d'oré:34;BH21-LH172;BH21-LH172;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-LH172_0.jpg;1;;;;
53671;;Couleur:select:0;H=Rouge / V=Bleu:33;BH21-LH174;BH21-LH174;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-LH174_0.jpg;1;;;;
53671;;Couleur:select:0;H=Rouge / V=Noir:35;BH21-LH175;BH21-LH175;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-LH175_0.jpg;1;;;;
53671;;Couleur:select:0;H=Rouge / V=Rouge:36;BH21-LH177;BH21-LH177;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-LH177_0.jpg;1;;;;
53671;;Couleur:select:0;H=Rouge / V=Anthrazit:31;BH21-LH179;BH21-LH179;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH21-LH179_0.jpg;1;;;;
53672;;Couleur:select:0;H=Argent / V= Argent:8;BH22-EVO111;BH22-EVO111;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH22-EVO111_0.jpg;1;;;;
53672;;Couleur:select:0;H=Argent / V= d'oré:10;BH22-EVO112;BH22-EVO112;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH22-EVO112_0.jpg;1;;;;
53672;;Couleur:select:0;H=Argent / V= Bleu:9;BH22-EVO114;BH22-EVO114;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH22-EVO114_0.jpg;1;;;;
53672;;Couleur:select:0;H=Argent / V= Rouge:12;BH22-EVO117;BH22-EVO117;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH22-EVO117_0.jpg;1;;;;
53672;;Couleur:select:0;H=Argent / V= Anthrazit:7;BH22-EVO119;BH22-EVO119;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH22-EVO119_0.jpg;1;;;;
53672;;Couleur:select:0;H=Noir / V=Argent:26;BH22-EVO151;BH22-EVO151;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH22-EVO151_0.jpg;1;;;;
53672;;Couleur:select:0;H=Noir / V=d'oré:28;BH22-EVO152;BH22-EVO152;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH22-EVO152_0.jpg;1;;;;
53672;;Couleur:select:0;H=Noir / V=Bleu:27;BH22-EVO154;BH22-EVO154;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH22-EVO154_0.jpg;1;;;;
53672;;Couleur:select:0;H=Noir / V=Anthrazit:25;BH22-EVO159;BH22-EVO159;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH22-EVO159_0.jpg;1;;;;
53672;;Couleur:select:0;H=Anthrazit / V= Bleu:3;BH22-EVO194;BH22-EVO194;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH22-EVO194_0.jpg;1;;;;
53672;;Couleur:select:0;H=Anthrazit / V= Noir:5;BH22-EVO195;BH22-EVO195;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH22-EVO195_0.jpg;1;;;;
53672;;Couleur:select:0;H=Anthrazit / V= Rouge:6;BH22-EVO197;BH22-EVO197;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH22-EVO197_0.jpg;1;;;;
53672;;Couleur:select:0;H=Anthrazit / V= Anthrazit:1;BH22-EVO199;BH22-EVO199;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH22-EVO199_0.jpg;1;;;;
53673;;Couleur:select:0;H=d'oré / V=Argent:20;BH22-KH121;BH22-KH121;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH22-KH121_0.jpg;1;;;;
53673;;Couleur:select:0;H=d'oré / V=d'oré:22;BH22-KH122;BH22-KH122;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH22-KH122_0.jpg;1;;;;
53673;;Couleur:select:0;H=d'oré / V=Rouge:24;BH22-KH127;BH22-KH127;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH22-KH127_0.jpg;1;;;;
53673;;Couleur:select:0;H=d'oré / V=Anthrazit:19;BH22-KH129;BH22-KH129;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH22-KH129_0.jpg;1;;;;
53673;;Couleur:select:0;H=Bleu / V=Argent:14;BH22-KH141;BH22-KH141;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH22-KH141_0.jpg;1;;;;
53673;;Couleur:select:0;H=Bleu / V=d'oré:16;BH22-KH142;BH22-KH142;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH22-KH142_0.jpg;1;;;;
53673;;Couleur:select:0;H=Bleu / V=Bleu:15;BH22-KH144;BH22-KH144;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH22-KH144_0.jpg;1;;;;
53673;;Couleur:select:0;H=Bleu / V=Rouge:18;BH22-KH147;BH22-KH147;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH22-KH147_0.jpg;1;;;;
53673;;Couleur:select:0;H=Bleu / V=Anthrazit:13;BH22-KH149;BH22-KH149;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH22-KH149_0.jpg;1;;;;
53673;;Couleur:select:0;H=Noir / V=Argent:26;BH22-KH151;BH22-KH151;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH22-KH151_0.jpg;1;;;;
53673;;Couleur:select:0;H=Noir / V=d'oré:28;BH22-KH152;BH22-KH152;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH22-KH152_0.jpg;1;;;;
53673;;Couleur:select:0;H=Noir / V=Bleu:27;BH22-KH154;BH22-KH154;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH22-KH154_0.jpg;1;;;;
53673;;Couleur:select:0;H=Noir / V=Anthrazit:25;BH22-KH159;BH22-KH159;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH22-KH159_0.jpg;1;;;;
53673;;Couleur:select:0;H=Rouge / V=Argent:32;BH22-KH171;BH22-KH171;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH22-KH171_0.jpg;1;;;;
53673;;Couleur:select:0;H=Rouge / V=d'oré:34;BH22-KH172;BH22-KH172;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH22-KH172_0.jpg;1;;;;
53673;;Couleur:select:0;H=Rouge / V=Bleu:33;BH22-KH174;BH22-KH174;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH22-KH174_0.jpg;1;;;;
53673;;Couleur:select:0;H=Rouge / V=Rouge:36;BH22-KH177;BH22-KH177;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH22-KH177_0.jpg;1;;;;
53673;;Couleur:select:0;H=Rouge / V=Anthrazit:31;BH22-KH179;BH22-KH179;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH22-KH179_0.jpg;1;;;;
53674;;Couleur:select:0;H=d'oré / V=Argent:20;BH22-LH121;BH22-LH121;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH22-LH121_0.jpg;1;;;;
53674;;Couleur:select:0;H=d'oré / V=Bleu:21;BH22-LH124;BH22-LH124;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH22-LH124_0.jpg;1;;;;
