id;Active (0/1);Name *;Categories;Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);SKU;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;Minimal quantity;Visibility;Additional shipping cost;Unity;Unit price;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);url strt;url end;image url;Delete existing images (0 = No, 1 = Yes);Filtre 1;Filtre 2;Filtre 3;Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse
101876;1;Arrow Ktm;433;712.04;;455.71;1;;;;;72618PK;;Freidig;Arrow;;;;;;;;0.00;;both;;;;690 Enduro R '09/14 Titanium Race-Tech Silencer;<ul><li>With Carbon End Cap</li><li></li><li>++Accessoires Necessaires++</li><li>72119Pd + 11010Kz</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;72618PK_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/72618PK_0.jpg;0;KTM;Offroad / Enduro;Sans homologation suisse;Compatibilité marque:KTM:1,Utilisation:Offroad / Enduro:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101877;1;Arrow Ktm;433;637.96;;408.29;1;;;;;72618PO;;Freidig;Arrow;;;;;;;;0.00;;both;;;;690 Enduro R '09/14 Titanium Race-Tech Silencer;<ul><li>With Steel End Cap</li><li></li><li>++Accessoires Necessaires++</li><li>72119Pd + 11010Kz</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;72618PO_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/72618PO_0.jpg;0;KTM;Offroad / Enduro;Sans homologation suisse;Compatibilité marque:KTM:1,Utilisation:Offroad / Enduro:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101878;1;Arrow Ktm;433;536.11;;343.11;1;;;;;72620AK;;Freidig;Arrow;;;;;;;;0.00;;both;;;;690 Sm '06-12 Aluminium Race-Tech Silencer;<ul><li>With Carbon End Cap</li><li></li><li>++Accessoire Nécessaire++</li><li>11010Kz + 72127Pd</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;72620AK_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/72620AK_0.jpg;0;KTM;Offroad / Enduro;Sans homologation suisse;Compatibilité marque:KTM:1,Utilisation:Offroad / Enduro:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101879;1;Arrow Ktm;433;536.11;;343.11;1;;;;;72620AKN;;Freidig;Arrow;;;;;;;;0.00;;both;;;;690 Sm '06-12 Aluminium Dark Race-Tech Silencer;<ul><li>With Carbon End Cap</li><li></li><li>++Accessoire Nécessaire++</li><li>11010Kz + 72127Pd</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;72620AKN_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/72620AKN_0.jpg;0;KTM;Offroad / Enduro;Sans homologation suisse;Compatibilité marque:KTM:1,Utilisation:Offroad / Enduro:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101880;1;Arrow Ktm;433;712.04;;455.71;1;;;;;72620PK;;Freidig;Arrow;;;;;;;;0.00;;both;;;;690 Sm '06-12 Titanium Race-Tech Silencer;<ul><li>With Carbon End Cap</li><li></li><li>++Accessoire Nécessaire++</li><li>11010Kz + 72127Pd</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;72620PK_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/72620PK_0.jpg;0;KTM;Offroad / Enduro;Sans homologation suisse;Compatibilité marque:KTM:1,Utilisation:Offroad / Enduro:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101881;1;Arrow Honda;433;332.41;;212.74;1;;;;;72633PD;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Nx Dominator '94-95 Steel Silencer;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;72633PD_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/72633PD_0.jpg;0;Honda;Street;Sans homologation suisse;Compatibilité marque:Honda:1,Utilisation:Street:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101882;1;Arrow Honda;433;360.19;;230.52;1;;;;;72639PD;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Xrv750 '96-04 Africa Twin Steel Silencer;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;72639PD_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/72639PD_0.jpg;0;Honda;Street;Sans homologation suisse;Compatibilité marque:Honda:1,Utilisation:Street:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101883;1;Arrow Piaggio;433;332.41;;212.74;1;;;;;73001KZ;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Beverly Cruiser 500 '05-10 Steel Catalyzed Collector;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;73001KZ_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/73001KZ_0.jpg;0;Piaggio;Scooter;Sans homologation suisse;Compatibilité marque:Piaggio:1,Utilisation:Scooter:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101884;1;Arrow Piaggio;433;91.67;;68.75;1;;;;;73001MI;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Beverly Cruiser 500 '05-10 Steel Racing Collector;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;73001MI_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/73001MI_0.jpg;0;Piaggio;Scooter;Racing;Compatibilité marque:Piaggio:1,Utilisation:Scooter:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
101885;1;Arrow Piaggio;433;332.41;;212.74;1;;;;;73002KZ;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Mp3 400Rst / Mp3 400Lt '07-11 Steel Catalyzed Collector;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;73002KZ_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/73002KZ_0.jpg;0;Piaggio;Scooter;Sans homologation suisse;Compatibilité marque:Piaggio:1,Utilisation:Scooter:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101886;1;Arrow Piaggio;433;128.7;;82.37;1;;;;;73002MI;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Mp3 400Rst / Mp3 400Lt '07-10 Steel Racing Collector;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;73002MI_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/73002MI_0.jpg;0;Piaggio;Scooter;Sans homologation suisse;Compatibilité marque:Piaggio:1,Utilisation:Scooter:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101887;0;Arrow Gilera;433;332.41;;212.74;1;;;;;73003KZ;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Fuoco 500 Light '06/12 Catalyzed Stainless Steel Collector;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Gilera;Street;Sans homologation suisse;Compatibilité marque:Gilera:1,Utilisation:Street:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101888;0;Arrow Gilera;433;128.7;;82.37;1;;;;;73003MI;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Fuoco 500 Light '06/12 Stainless Steel Collector;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Gilera;Street;Sans homologation suisse;Compatibilité marque:Gilera:1,Utilisation:Street:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101889;1;Arrow Bmw;433;350.93;;224.60;1;;;;;73004MI;;Freidig;Arrow;;;;;;;;0.00;;both;;;;C600Sport '12 Steel Collector Racing;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;73004MI_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/73004MI_0.jpg;0;BMW;Street;Sans homologation suisse;Compatibilité marque:BMW:1,Utilisation:Street:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101890;1;Arrow Piaggio;433;137.96;;88.29;1;;;;;73005MI;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Mp3 500Lt '14 Stainless Steel Collector;<ul><li></li><li></li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;73005MI_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/73005MI_0.jpg;0;Piaggio;Scooter;Sans homologation suisse;Compatibilité marque:Piaggio:1,Utilisation:Scooter:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101891;1;Arrow Kymco;433;137.96;;88.29;1;;;;;73011MI;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Xciting 400I '12/14 Stainless Steel Collector;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;73011MI_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/73011MI_0.jpg;0;Kymco;Scooter;Sans homologation suisse;Compatibilité marque:Kymco:1,Utilisation:Scooter:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101892;1;Arrow Piaggio / Aprilia;433;480.56;;307.56;1;;;;;73501AN;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Beverly 400 '06/10 / 400 Tourer '08/11 / 500 '03/08 / 500 Cruiser '05/12;<ul><li>Aprilia Scarabeo 400 Light '06/11 / 500 '03/06 / 500 Abs '04/08 / 500 Light 06/12 </li><li></li><li>Aluminium Race-Tech Silencer </li><li>With Steel End Cap</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;73501AN_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/73501AN_0.jpg;0;Piaggio;Scooter;Sans homologation suisse;Compatibilité marque:Piaggio:1,Utilisation:Scooter:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101893;1;Arrow Piaggio / Aprilia;433;480.56;;307.56;1;;;;;73501ANN;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Beverly 400 '06/10 / 400 Tourer '08/11 / 500 '03/08 / 500 Cruiser '05/12;<ul><li>Aprilia Scarabeo 400 Light '06/11 / 500 '03/06 / 500 Abs '04/08 / 500 Light 06/12 </li><li></li><li>Aluminium Dark Race-Tech Silencer </li><li>With Steel End Cap</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;73501ANN_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/73501ANN_0.jpg;0;Piaggio;Scooter;Sans homologation suisse;Compatibilité marque:Piaggio:1,Utilisation:Scooter:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101894;1;Arrow Piaggio;433;462.04;;295.71;1;;;;;73501AO;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Beverly Cruiser 500 '05-10 Steel Race-Tech Silencer;<ul><li>With Steel End Cap</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;73501AO_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/73501AO_0.jpg;0;Piaggio;Scooter;Sans homologation suisse;Compatibilité marque:Piaggio:1,Utilisation:Scooter:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101895;1;Arrow Piaggio;433;480.56;;307.56;1;;;;;73502AN;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Mp3 400Rst / Mp3 400Lt '07/11 Aluminium Race-Tech Silencer;<ul><li>With Steel End Cap</li><li></li><li>++Accessoire Nécessaire++</li><li>73002Kz</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;73502AN_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/73502AN_0.jpg;0;Piaggio;Scooter;Sans homologation suisse;Compatibilité marque:Piaggio:1,Utilisation:Scooter:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101896;1;Arrow Piaggio;433;480.56;;307.56;1;;;;;73502ANN;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Mp3 400Rst / Mp3 400Lt '07/11 Aluminium Dark Race-Tech Silencer;<ul><li>With Steel End Cap</li><li></li><li>++Accessoire Nécessaire++</li><li>73002Kz</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;73502ANN_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/73502ANN_0.jpg;0;Piaggio;Scooter;Sans homologation suisse;Compatibilité marque:Piaggio:1,Utilisation:Scooter:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101897;1;Arrow Piaggio;433;462.04;;295.71;1;;;;;73502AO;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Mp3 400Rst / Mp3 400Lt '07-10 Steel Race-Tech Silencer;<ul><li>With Steel End Cap</li><li></li><li>++Accessoire Nécessaire++</li><li>73002Kz</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;73502AO_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/73502AO_0.jpg;0;Piaggio;Scooter;Sans homologation suisse;Compatibilité marque:Piaggio:1,Utilisation:Scooter:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101898;0;Arrow Gilera;433;480.56;;307.56;1;;;;;73503AN;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Fuoco 500 Light '06/12 Aluminium Race-Tech Silencer;<ul><li>With Black Steel End Cap</li><li></li><li>++Accessoire Nécessaire++</li><li>73003Kz</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Gilera;Street;Sans homologation suisse;Compatibilité marque:Gilera:1,Utilisation:Street:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101899;0;Arrow Gilera;433;480.56;;307.56;1;;;;;73503ANN;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Fuoco 500 Light '06/12 Aluminium Dark Race-Tech Silencer;<ul><li>With Black Steel End Cap</li><li></li><li>++Accessoire Nécessaire++</li><li>73003Kz</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Gilera;Street;Sans homologation suisse;Compatibilité marque:Gilera:1,Utilisation:Street:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101900;0;Arrow Gilera;433;462.04;;295.71;1;;;;;73503AO;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Fuoco 500 Light '06/12 Aluminium Race-Tech Silencer;<ul><li>With Steel End Cap</li><li></li><li>++Accessoire Nécessaire++</li><li>73003Kz</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Gilera;Street;Sans homologation suisse;Compatibilité marque:Gilera:1,Utilisation:Street:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101901;1;Arrow Bmw;433;526.85;;337.18;1;;;;;73504AK;;Freidig;Arrow;;;;;;;;0.00;;both;;;;C600Sport '12 Aluminium Silencer ;<ul><li>With Carbon End Cap </li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;73504AK_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/73504AK_0.jpg;0;BMW;Street;Homologué suisse;Compatibilité marque:BMW:1,Utilisation:Street:2,Homologation:Homologué suisse:3;1;new;0;0;0;0;0;0;0;0
101902;1;Arrow Bmw;433;526.85;;337.18;1;;;;;73504AKN;;Freidig;Arrow;;;;;;;;0.00;;both;;;;C600Sport '12 Aluminium Dark Silencer;<ul><li>With Carbon End Cap </li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;73504AKN_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/73504AKN_0.jpg;0;BMW;Street;Homologué suisse;Compatibilité marque:BMW:1,Utilisation:Street:2,Homologation:Homologué suisse:3;1;new;0;0;0;0;0;0;0;0
101903;1;Arrow Bmw;433;452.78;;289.78;1;;;;;73504AO;;Freidig;Arrow;;;;;;;;0.00;;both;;;;C600Sport '12 Aluminium Silencer ;<ul><li>With Steel End Cap </li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;73504AO_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/73504AO_0.jpg;0;BMW;Street;Homologué suisse;Compatibilité marque:BMW:1,Utilisation:Street:2,Homologation:Homologué suisse:3;1;new;0;0;0;0;0;0;0;0
101904;1;Arrow Bmw;433;452.78;;289.78;1;;;;;73504AON;;Freidig;Arrow;;;;;;;;0.00;;both;;;;C600Sport '12 Aluminium Dark Silencer;<ul><li>With Steel End Cap </li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;73504AON_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/73504AON_0.jpg;0;BMW;Street;Homologué suisse;Compatibilité marque:BMW:1,Utilisation:Street:2,Homologation:Homologué suisse:3;1;new;0;0;0;0;0;0;0;0
101905;1;Arrow Bmw;433;730.56;;467.56;1;;;;;73504PK;;Freidig;Arrow;;;;;;;;0.00;;both;;;;C600Sport '12 Titanium Silencer ;<ul><li>With Carbon End Cap </li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;73504PK_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/73504PK_0.jpg;0;BMW;Street;Homologué suisse;Compatibilité marque:BMW:1,Utilisation:Street:2,Homologation:Homologué suisse:3;1;new;0;0;0;0;0;0;0;0
101906;1;Arrow Piaggio;433;480.56;;307.56;1;;;;;73505AN;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Mp3 500Lt '14 Aluminium Race-Tech Silencer;<ul><li>With Black Steel End Cap</li><li></li><li></li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;73505AN_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/73505AN_0.jpg;0;Piaggio;Scooter;Sans homologation suisse;Compatibilité marque:Piaggio:1,Utilisation:Scooter:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101907;1;Arrow Piaggio;433;480.56;;307.56;1;;;;;73505ANN;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Mp3 500Lt '14 Aluminium Dark Race-Tech Silencer;<ul><li>With Black Steel End Cap</li><li></li><li></li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;73505ANN_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/73505ANN_0.jpg;0;Piaggio;Scooter;Sans homologation suisse;Compatibilité marque:Piaggio:1,Utilisation:Scooter:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101908;1;Arrow Piaggio;433;471.3;;301.63;1;;;;;73505AO;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Mp3 500Lt '14 Aluminium Race-Tech Silencer;<ul><li>With Steel End Cap</li><li></li><li></li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;73505AO_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/73505AO_0.jpg;0;Piaggio;Scooter;Sans homologation suisse;Compatibilité marque:Piaggio:1,Utilisation:Scooter:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101909;1;Arrow Yamaha;433;508.33;;325.33;1;;;;;73507AK;;Freidig;Arrow;;;;;;;;0.00;;both;;;;T-Max 530 '12 Aluminium Race-Tech Silencer;<ul><li>With Carbon End Cap</li><li></li><li>++Accessoire Necessaire++</li><li>71457Kz</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;73507AK_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/73507AK_0.jpg;0;Yamaha;Scooter;Homologué suisse;Compatibilité marque:Yamaha:1,Utilisation:Scooter:2,Homologation:Homologué suisse:3;1;new;0;0;0;0;0;0;0;0
101910;1;Arrow Yamaha;433;563.89;;360.89;1;;;;;73507AKB;;Freidig;Arrow;;;;;;;;0.00;;both;;;;T-Max 530 '12 Aluminium White Race-Tech Silencer;<ul><li>With Carbon End Cap</li><li></li><li>++Accessoire Necessaire++</li><li>71457Kz</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;73507AKB_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/73507AKB_0.jpg;0;Yamaha;Scooter;Homologué suisse;Compatibilité marque:Yamaha:1,Utilisation:Scooter:2,Homologation:Homologué suisse:3;1;new;0;0;0;0;0;0;0;0
101911;1;Arrow Yamaha;433;508.33;;325.33;1;;;;;73507AKN;;Freidig;Arrow;;;;;;;;0.00;;both;;;;T-Max 530 '12 Aluminium Dark Race-Tech Silencer;<ul><li>With Carbon End Cap</li><li></li><li>++Accessoire Necessaire++</li><li>71457Kz</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;73507AKN_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/73507AKN_0.jpg;0;Yamaha;Scooter;Homologué suisse;Compatibilité marque:Yamaha:1,Utilisation:Scooter:2,Homologation:Homologué suisse:3;1;new;0;0;0;0;0;0;0;0
101912;1;Arrow Yamaha;433;730.56;;467.56;1;;;;;73507PK;;Freidig;Arrow;;;;;;;;0.00;;both;;;;T-Max 530 '12 Titanium Race-Tech Silencer;<ul><li>With Carbon End Cap</li><li></li><li>++Accessoire Necessaire++ </li><li>71457Kz</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;73507PK_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/73507PK_0.jpg;0;Yamaha;Scooter;Homologué suisse;Compatibilité marque:Yamaha:1,Utilisation:Scooter:2,Homologation:Homologué suisse:3;1;new;0;0;0;0;0;0;0;0
101913;1;Arrow Bmw;433;526.85;;337.18;1;;;;;73508AK;;Freidig;Arrow;;;;;;;;0.00;;both;;;;C650Gt '12 Aluminium Race-Tech Silencer;<ul><li>With Carbon End Cap</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;73508AK_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/73508AK_0.jpg;0;BMW;Scooter;Sans homologation suisse;Compatibilité marque:BMW:1,Utilisation:Scooter:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101914;1;Arrow Bmw;433;526.85;;337.18;1;;;;;73508AKN;;Freidig;Arrow;;;;;;;;0.00;;both;;;;C650Gt '12 Aluminium Dark Race-Tech Silencer;<ul><li>With Carbon End Cap</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;73508AKN_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/73508AKN_0.jpg;0;BMW;Scooter;Sans homologation suisse;Compatibilité marque:BMW:1,Utilisation:Scooter:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101915;1;Arrow Bmw;433;730.56;;467.56;1;;;;;73508PK;;Freidig;Arrow;;;;;;;;0.00;;both;;;;C650Gt '12 Titanium Race-Tech Silencer;<ul><li>With Carbon End Cap</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;73508PK_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/73508PK_0.jpg;0;BMW;Scooter;Sans homologation suisse;Compatibilité marque:BMW:1,Utilisation:Scooter:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101916;1;Arrow Yamaha;433;545.37;;349.04;1;;;;;73509AK;;Freidig;Arrow;;;;;;;;0.00;;both;;;;X-Max 400 '13 Titanium Race-Tech Silencer;<ul><li>With Carbon End Cap </li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;73509AK_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/73509AK_0.jpg;0;Yamaha;Scooter;Sans homologation suisse;Compatibilité marque:Yamaha:1,Utilisation:Scooter:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
