Active (0/1);Name *;Categories;Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);SKU;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;Minimal quantity;Visibility;Additional shipping cost;Unity;Unit price;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);url strt;url end;image url;Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse
1;Side Panels Honda;430;54.63;1;;1;;;;;0015706.030;;Freidig;Acerbis;;;;;;;;;;;;;;Blanc;<ul><li>CRF 250 R 11/13</li><li>CRE 450 F 11/12</li><li>CRF 450 R 11/12</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-022-44_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-022-44_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Side Panels Honda;430;54.63;1;;1;;;;;0015706.110;;Freidig;Acerbis;;;;;;;;;;;;;;Rouge;<ul><li>CRF 250 R 11/13</li><li>CRE 450 F 11/12</li><li>CRF 450 R 11/12</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-022-42_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-022-42_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Plastic Full Kit ;430;156.48;1;;1;;;;;0015707.030;;Freidig;Acerbis;;;;;;;;;;;;;;Blanc;<ul><li>CRF 250 11/13</li><li>CRF 450 11/12</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-022-42_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-022-42_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
0;Plastic Full Kit ;430;156.48;1;;0;;;;;0015707.090;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>CRF 250 11/13</li><li>CRF 450 11/12</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-022-40_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-022-40_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Plastic Full Kit Original;430;156.48;1;;1;;;;;0015707.553;;Freidig;Acerbis;;;;;;;;;;;;;;Original;<ul><li>CRF 250 11/13</li><li>CRF 450 11/12</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-022-40_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-022-40_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Plastic Kit Honda;430;125;1;;1;;;;;0015803.030;;Freidig;Acerbis;;;;;;;;;;;;;;Blanc;<ul><li>CRF 250 R 11/13</li><li>CRF 450 R 11/12</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-022-38_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-022-38_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Plastic Kit Honda;430;125;1;;1;;;;;0015803.553;;Freidig;Acerbis;;;;;;;;;;;;;;Orginal;<ul><li>CRF 250 R 11/13</li><li>CRF 450 R 11/12</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-022-38_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-022-38_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Skid Plates Mx Style Suzuki;430;82.41;1;;1;;;;;0015908.090;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>SUZUKI RMZ 450 08-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-020-_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-020-_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Skid Plates Mx Style Suzuki;430;82.41;1;;1;;;;;0015909.090;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>SUZUKI RMZ 250 08-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-020-_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-020-_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Chain Guides Ktm;430;23.15;1;;1;;;;;0015914.090;;Freidig;Acerbis;;;;;;;;;;;;;;;<ul><li>SX/SX-F 11-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-020-_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-020-_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Chain Sliders Ktm;430;26.85;1;;1;;;;;0015916.010;;Freidig;Acerbis;;;;;;;;;;;;;;Orange;<ul><li>SX/SX-F 11-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-020-46_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-020-46_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Chain Sliders Husqvarna / Ktm;430;26.85;1;;1;;;;;0015916.090;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>HUSQVARNA:</li><li>TC 125 '14-15</li><li>TC 250 '14-16</li><li>FC 250 '14-15</li><li>FC 350 '14-15</li><li>FC 450 '14-15</li><li>TE '14-16</li><li>FE '14-16</li><li>KTM:</li><li>SX/SX-F 11-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-020-46_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-020-46_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Chain Sliders Yamaha;430;26.85;1;;1;;;;;0015918.040;;Freidig;Acerbis;;;;;;;;;;;;;;Bleu;<ul><li>YZF 250 '09-16</li><li>YZF 450 '09-16</li><li>WRF 450 '09-16</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-020-46_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-020-46_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Chain Sliders Yamaha;430;26.85;1;;1;;;;;0015918.090;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>YZF 250 '09-16</li><li>YZF 450 '09-16</li><li>WRF 450 '09-16</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-020-44_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-020-44_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Skid Plates Mx Style Ktm;430;82.41;1;;1;;;;;0015936.010;;Freidig;Acerbis;;;;;;;;;;;;;;Orange;<ul><li>FC 250 14-</li><li>FC 350 14-</li><li>SX-F 250 13-</li><li>SX-F 350 11-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-020-44_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-020-44_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Skid Plates Ktm;430;82.41;1;;1;;;;;0015936.090;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>FC 250 14-</li><li>FC 350 14-</li><li>SX-F 250 13-</li><li>SX-F 350 11-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-020-44_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-020-44_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Skid Plates Mx Style Ktm;430;82.41;1;;1;;;;;0015937.090;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>SX-F 250 4T 11/12</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-020-42_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-020-42_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Skid Plates Mx/Enduro Style Ktm Hva;430;82.41;1;;1;;;;;0015950.090;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>EXC 125 12-</li><li>EXC 200 12-</li><li>SX 125 11-</li><li>SX 150 11-</li><li>TE 125 14-</li><li>TC 125 14-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-020-42_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-020-42_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;X-Brake Front Disc Cover ;430;32.41;1;;1;;;;;0016057.010;;Freidig;Acerbis;;;;;;;;;;;;;;Orange;<ul><li>DISC MAX.280MM</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-020-42_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-020-42_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;X-Brake Front Disc Cover ;430;32.41;1;;1;;;;;0016057.030;;Freidig;Acerbis;;;;;;;;;;;;;;White;<ul><li>DISC MAX.280MM</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-020-40_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-020-40_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;X-Brake Front Disc Cover ;430;32.41;1;;1;;;;;0016057.040;;Freidig;Acerbis;;;;;;;;;;;;;;Bleu;<ul><li>DISC MAX.280MM</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-020-40_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-020-40_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;X-Brake Front Disc Cover ;430;32.41;1;;1;;;;;0016057.090;;Freidig;Acerbis;;;;;;;;;;;;;;Black;<ul><li>DISC MAX.280MM</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-020-40_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-020-40_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;X-Brake Front Disc Cover ;430;32.41;1;;1;;;;;0016057.110;;Freidig;Acerbis;;;;;;;;;;;;;;Red;<ul><li>DISC MAX.280MM</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-020-38_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-020-38_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Plastic De Rechange Rally Iii ;431;106.48;1;;1;;;;;0016077.;;Freidig;Acerbis;;;;;;;;;;;;;;;<ul><li>AVEC KIT DE MONTAGE</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-020-38_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-020-38_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Plastic De Rechange Rally Iii ;431;106.48;1;;1;;;;;0016077.010;;Freidig;Acerbis;;;;;;;;;;;;;;Orange;<ul><li>AVEC KIT DE MONTAGE</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-020-38_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-020-38_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Plastic De Rechange Rally Iii ;431;106.48;1;;1;;;;;0016077.030;;Freidig;Acerbis;;;;;;;;;;;;;;Blanc;<ul><li>AVEC KIT DE MONTAGE</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-003-_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-003-_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Plastic De Rechange Rally Iii ;431;106.48;1;;1;;;;;0016077.040;;Freidig;Acerbis;;;;;;;;;;;;;;Bleu;<ul><li>AVEC KIT DE MONTAGE</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-003-_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-003-_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Plastic De Rechange Rally Iii ;431;106.48;1;;1;;;;;0016077.060;;Freidig;Acerbis;;;;;;;;;;;;;;Jaune;<ul><li>AVEC KIT DE MONTAGE</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-003-46_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-003-46_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Plastic De Rechange Rally Iii ;431;106.48;1;;1;;;;;0016077.090;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>AVEC KIT DE MONTAGE</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-003-46_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-003-46_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Plastic De Rechange Rally Iii ;431;106.48;1;;1;;;;;0016077.110;;Freidig;Acerbis;;;;;;;;;;;;;;Rouge;<ul><li>AVEC KIT DE MONTAGE</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-003-44_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-003-44_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Plastic De Rechange Rally Iii ;431;106.48;1;;1;;;;;0016077.130;;Freidig;Acerbis;;;;;;;;;;;;;;Vert;<ul><li>AVEC KIT DE MONTAGE</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-003-44_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-003-44_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Handguards  Acerbis Dual Road Noir;431;107.41;1;;1;;;;;0016221.090;;Freidig;Acerbis;;;;;;;;;;;;;;Aprilia Ducati Guzzi Honda Piaggio Triumph;<ul><li>APRILIA SHIVER 750 12-</li><li>APRILIA TUONO 1000 12-</li><li>APRILIA SRV 800 12-</li><li>DUCATI HYPERMOTARD 1100 EVO 10-12</li><li>GUZZI 1200 SPORT 2011-</li><li>GUZZI NEVADA 1000 10-12</li><li>GUZZI GRISO 1200 8V 2011-</li><li>GUZZI NORGE 1200 8V 2011-</li><li>GUZZI V7 STONE 12-</li><li>GUZZI V7 SPECIAL 12-</li><li>HONDA SH300 12-</li><li>PIAGGIO BEVERLY 125 12-</li><li>PIAGGIO BEVERLY 250 E.L 11-12</li><li>PIAGGIO BEVERLY 300 E.L - 350 11-12</li><li>PIAGGIO BEVERLY 500 E.L 11-</li><li>PIAGGIO LIBERTY 300 11-</li><li>PIAGGIO MP3 300 11-12</li><li>PIAGGIO MP3 500 11-12</li><li>PIAGGIO FUOCO 12-</li><li>TRIUMPH STREET TRIPLE 675 11-</li><li>TRIUMPH TIGER 1050 11-12</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-003-42_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-003-42_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Rear Fender Ktm;430;29.63;1;;1;;;;;0016232.010;;Freidig;Acerbis;;;;;;;;;;;;;;Orange;<ul><li>EXC 125 12-</li><li>EXC 200 12-</li><li>EXC 250 2T 12-</li><li>EXC 300 12-</li><li>EXC-F 250 12-</li><li>EXC-F 350 12-</li><li>EXC-F 450 12-</li><li>EXC-F 500 12-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-003-42_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-003-42_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Rear Fender Ktm;430;29.63;1;;1;;;;;0016232.030;;Freidig;Acerbis;;;;;;;;;;;;;;Blanc;<ul><li>EXC 125 12-</li><li>EXC 200 12-</li><li>EXC 250 2T 12-</li><li>EXC 300 12-</li><li>EXC-F 250 12-</li><li>EXC-F 350 12-</li><li>EXC-F 450 12-</li><li>EXC-F 500 12-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-003-40_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-003-40_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Rear Fender Ktm;430;29.63;1;;1;;;;;0016232.090;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>EXC 125 12-</li><li>EXC 200 12-</li><li>EXC 250 2T 12-</li><li>EXC 300 12-</li><li>EXC-F 250 12-</li><li>EXC-F 350 12-</li><li>EXC-F 450 12-</li><li>EXC-F 500 12-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-003-40_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-003-40_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Full Kit Ktm Exc/Exc-F 12/13;430;175;1;;1;;;;;0016234.010;;Freidig;Acerbis;;;;;;;;;;;;;;Orange;<ul><li>EXC/EXC-F 12/13</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-003-38_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-003-38_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Full Kit Ktm Exc/Exc-F 12/13;430;175;1;;1;;;;;0016234.030;;Freidig;Acerbis;;;;;;;;;;;;;;Blanc;<ul><li>EXC/EXC-F 12/13</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-003-38_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-003-38_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Full Kit Ktm Exc/Exc-F 12/13;430;175;1;;1;;;;;0016234.090;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>EXC/EXC-F 12/13</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-001-_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-001-_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;X Brake Front Disc Cover;430;165.74;1;;1;;;;;0016303.070;;Freidig;Acerbis;;;;;;;;;;;;;;Carbon;<ul><li>DISC MAX.270MM</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-001-_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-001-_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;X-Seat Acerbis Kawasaki Kxf 450 12-;430;184.26;1;;1;;;;;0016305.;;Freidig;Acerbis;;;;;;;;;;;;;;;<ul><li>KXF 250 13-</li><li>KXF 450 12-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-001-46_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-001-46_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
0;Skid Plates Ktm Enduro Style;430;82.41;1;;0;;;;;0016310.010;;Freidig;Acerbis;;;;;;;;;;;;;;Orange;<ul><li>EXC 250 4T 14-</li><li>EXC-F 350 2012-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-001-46_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-001-46_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Skid Plates Ktm Enduro Style;430;82.41;1;;1;;;;;0016310.090;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>EXC 250 4T 14-</li><li>EXC-F 350 12-</li><li>FE 250 14-</li><li>FE 350 14-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-001-44_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-001-44_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Skid Plates Ktm Enduro Style;430;82.41;1;;1;;;;;0016311.090;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>EXC-F 250 2012-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-001-44_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-001-44_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Skid Plates Ktm Mx/Enduro Style;430;82.41;1;;1;;;;;0016312.090;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>EXC-F 450 12-</li><li>EXC-F 500 12-</li><li>FC 450 14-</li><li>FE 450 14-</li><li>FE 501 14-</li><li>SXF 450 13-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-001-42_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-001-42_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
0;;430;29.63;1;;0;;;;;0016317;;Freidig;Acerbis;;;;;;;;;;;;;;;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-001-42_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-001-42_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Rear Fenders Kawasaki;430;29.63;1;;1;;;;;0016317.030;;Freidig;Acerbis;;;;;;;;;;;;;;Blanc;<ul><li>KXF 250 13-</li><li>KXF 450 12-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-001-40_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-001-40_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Rear Fenders Kawasaki;430;29.63;1;;1;;;;;0016317.090;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>KXF 250 13-</li><li>KXF 450 12-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-001-40_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-001-40_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Rear Fenders Kawasaki;430;29.63;1;;1;;;;;0016317.130;;Freidig;Acerbis;;;;;;;;;;;;;;Vert;<ul><li>KXF 250 13-</li><li>KXF 450 12-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-001-38_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-001-38_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
0;Side Panels Kawasaki;430;54.63;1;;0;;;;;0016318;;Freidig;Acerbis;;;;;;;;;;;;;;;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T763-001-38_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T763-001-38_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Side Panels Kawasaki;430;54.63;1;;1;;;;;0016318.030;;Freidig;Acerbis;;;;;;;;;;;;;;Blanc;<ul><li>KXF 250 13-</li><li>KXF 450 12-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T762-130-XL_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T762-130-XL_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Side Panels Kawasaki;430;54.63;1;;1;;;;;0016318.090;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>KXF 250 13-</li><li>KXF 450 12-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T762-130-XL_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T762-130-XL_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
0;Radiator Scoops Kawasaki;430;54.63;1;;0;;;;;0016319;;Freidig;Acerbis;;;;;;;;;;;;;;;<ul><li>KXF 450 12-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T762-130-XL_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T762-130-XL_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
