id;Active (0/1);Name *;Categories;Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);SKU;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;Minimal quantity;Visibility;Additional shipping cost;Unity;Unit price;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);url strt;url end;image url;Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse
58335;;Arrow Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Cb650F '14 / Cbr650F '14 Aluminium Dark Thunder Silencer;With Carbon End Cap</li><li>++Notwendiges Zubehör++</li><li>71614Mi + 11010Kz;;;;;;;;;;;;;;;;;;;;;;;;;;
58336;;Arrow Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Cb650F '14 / Cbr650F '14 Aluminium Thunder Silencer;With Steel End Cap</li><li>++Notwendiges Zubehör++</li><li>71614Mi + 11010Kz;;;;;;;;;;;;;;;;;;;;;;;;;;
58337;;Arrow Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Cb650F '14 / Cbr650F '14 Aluminium White Thunder Silencer;With Steel End Cap</li><li>++Notwendiges Zubehör++</li><li>71614Mi + 11010Kz;;;;;;;;;;;;;;;;;;;;;;;;;;
58338;;Arrow Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Cb650F '14 / Cbr650F '14 Aluminium Dark Thunder Silencer;With Steel End Cap</li><li>++Notwendiges Zubehör++</li><li>71614Mi + 11010Kz;;;;;;;;;;;;;;;;;;;;;;;;;;
58339;;Arrow Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Cb650F '14 / Cbr650F '14 Carbon Thunder Silencer;With Carbon End Cap </li><li>++Notwendiges Zubehör++</li><li>71614Mi + 11010Kz;;;;;;;;;;;;;;;;;;;;;;;;;;
58340;;Arrow Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Cb650F '14 / Cbr650F '14 Titanium Thunder Silencer;With Carbon End Cap </li><li>++Notwendiges Zubehör++</li><li>71614Mi + 11010Kz;;;;;;;;;;;;;;;;;;;;;;;;;;
58341;;Arrow Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Gsx650Fa '14 / Gsx1250 F '10-15 Aluminium Race-Tech Silencer;With Carbon End Cap</li><li>++Notwendiges Zubehör++</li><li>71372Mi;;;;;;;;;;;;;;;;;;;;;;;;;;
58342;;Arrow Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Gsx650Fa '14 / Gsx1250 F '10-15 Aluminium White Race-Tech Silencer;With Carbon End Cap</li><li>++Notwendiges Zubehör++</li><li>71372Mi;;;;;;;;;;;;;;;;;;;;;;;;;;
58343;;Arrow Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Gsx650Fa '14 / Gsx1250 F '10-15 Aluminium Dark Race-Tech Silencer;With Carbon End Cap</li><li>++Notwendiges Zubehör++</li><li>71372Mi;;;;;;;;;;;;;;;;;;;;;;;;;;
58344;;Arrow Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Gsx650Fa '14 / Gsx1250 F '10-15 Aluminium Race-Tech Silencer;With Steel End Cap</li><li>++Notwendiges Zubehör++</li><li>71372Mi;;;;;;;;;;;;;;;;;;;;;;;;;;
58345;;Arrow Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Gsx650Fa '14 / Gsx1250 F '10-15 Aluminium White Race-Tech Silencer;With Steel End Cap</li><li>++Notwendiges Zubehör++</li><li>71372Mi;;;;;;;;;;;;;;;;;;;;;;;;;;
58346;;Arrow Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Gsx650Fa '14 / Gsx1250 F '10-15 Aluminium Dark Race-Tech Silencer;With Steel End Cap</li><li>++Notwendiges Zubehör++</li><li>71372Mi;;;;;;;;;;;;;;;;;;;;;;;;;;
58347;;Arrow Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Gsx650Fa '14 / Gsx1250 F '10-15 Titanium Race-Tech Silencer;With Carbon End Cap</li><li>++Notwendiges Zubehör++</li><li>71372Mi;;;;;;;;;;;;;;;;;;;;;;;;;;
58348;;Arrow Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Gsx1250 F '10-15 Nichrome X-Kone Silencer;With Carbon End Cap</li><li>++Notwendiges Zubehör++</li><li>71372Mi;;;;;;;;;;;;;;;;;;;;;;;;;;
58349;;Arrow Bmw;;;;;;;;;;;;;;;;;;;;;;;;;;;S1000Rr '15 Titanium Works Silencer;With Carbon End Cap</li><li>;;;;;;;;;;;;;;;;;;;;;;;;;;
58350;;Arrow Bmw;;;;;;;;;;;;;;;;;;;;;;;;;;;S1000R '14-15 / S1000Rr '15 Aluminium Race-Tech Silencer;With Carbon End Cap</li><li>++Benötigtes Zubehör++</li><li>71617Mi+Original Collector</li><li>11008Kz+71618Mi;;;;;;;;;;;;;;;;;;;;;;;;;;
58351;;Arrow Bmw;;;;;;;;;;;;;;;;;;;;;;;;;;;S1000R '14-15 / S1000Rr '15 Aluminium White Race-Tech Silencer;With Carbon End Cap</li><li>++Benötigtes Zubehör++</li><li>71617Mi+Original Collector</li><li>11008Kz+71618Mi;;;;;;;;;;;;;;;;;;;;;;;;;;
58352;;Arrow Bmw;;;;;;;;;;;;;;;;;;;;;;;;;;;S1000R '14-15 / S1000Rr '15 Aluminium Dark Race-Tech Silencer;With Carbon End Cap</li><li>++Benötigtes Zubehör++</li><li>71617Mi+Original Collector</li><li>11008Kz+71618Mi;;;;;;;;;;;;;;;;;;;;;;;;;;
58353;;Arrow Bmw;;;;;;;;;;;;;;;;;;;;;;;;;;;S1000R '14-15 / S1000Rr '15 Carbon Race-Tech Silencer;With Carbon End Cap</li><li>++Benötigtes Zubehör++</li><li>71617Mi+Original Collector</li><li>11008Kz+71618Mi;;;;;;;;;;;;;;;;;;;;;;;;;;
58354;;Arrow Bmw;;;;;;;;;;;;;;;;;;;;;;;;;;;S1000R '14-15 / S1000Rr '15 Titanium Race-Tech Silencer;With Carbon End Cap</li><li>++Benötigtes Zubehör++</li><li>71617Mi+Original Collector</li><li>11008Kz+71618Mi;;;;;;;;;;;;;;;;;;;;;;;;;;
58355;;Arrow Bmw;;;;;;;;;;;;;;;;;;;;;;;;;;;S1000R '14-15 / S1000Rr '15 Nichrom X-Kone Silencer;With Carbon End Cap</li><li>++Benötigtes Zubehör++</li><li>71617Mi+Original Collector</li><li>11008Kz+71618Mi;;;;;;;;;;;;;;;;;;;;;;;;;;
58356;;Arrow Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Crossrunner 800 '15 Aluminium Race-Tech Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58357;;Arrow Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Crossrunner 800 '15 Aluminium White Race-Tech Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58358;;Arrow Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Crossrunner 800 '15 Aluminium Dark Race-Tech Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58359;;Arrow Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Crossrunner 800 '15 Aluminium Race-Tech Silencer;With Steel End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58360;;Arrow Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Crossrunner 800 '15 Aluminium White Race-Tech Silencer;With Steel End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58361;;Arrow Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Crossrunner 800 '15 Aluminium Dark Race-Tech Silencer;With Steel End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58362;;Arrow Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Crossrunner 800 '15 Carbon Race-Tech Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58363;;Arrow Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Crossrunner 800 '15 Titanium Race-Tech Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58364;;Arrow Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Crossrunner 800 '15 Nichrom X-Kone Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58365;;Arrow Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Gsx-S 1000 '15 / Gsx-S 1000 F '15 Aluminium Race-Tech Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58366;;Arrow Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Gsx-S 1000 '15 / Gsx-S 1000 F '15 Aluminium White Race-Tech Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58367;;Arrow Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Gsx-S 1000 '15 / Gsx-S 1000 F '15 Aluminium Dark Race-Tech Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58368;;Arrow Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Gsx-S 1000 '15 / Gsx-S 1000 F '15 Aluminium Race-Tech Silencer;With Steel End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58369;;Arrow Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Gsx-S 1000 '15 / Gsx-S 1000 F '15 Aluminium White Race-Tech Silencer;With Steel End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58370;;Arrow Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Gsx-S 1000 '15 / Gsx-S 1000 F '15 Aluminium Dark Race-Tech Silencer;With Steel End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58371;;Arrow Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Gsx-S 1000 '15 / Gsx-S 1000 F '15 Carbon Race-Tech Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58372;;Arrow Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Gsx-S 1000 '15 / Gsx-S 1000 F '15 Titanium Race-Tech Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58373;;Arrow Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Gsx-S 1000 '15 / Gsx-S 1000 F '15 Nichrom X-Kone Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58374;;Arrow Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Yzf-R 1000 R1 '15 Aluminium Indy Race Silencer;With Carbon End Cap</li><li>;;;;;;;;;;;;;;;;;;;;;;;;;;
58375;;Arrow Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Yzf-R 1000 R1 '15 Aluminium Dark Indy Race Silencer;With Carbon End Cap</li><li>;;;;;;;;;;;;;;;;;;;;;;;;;;
58376;;Arrow Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Yzf-R 1000 R1 '15 Titanium Indy Race Silencer;With Carbon End Cap</li><li>;;;;;;;;;;;;;;;;;;;;;;;;;;
58377;;Arrow Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Yzf R3 '15 / Yzf R25 '15 Aluminium Thunder Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58378;;Arrow Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Yzf R3 '15 / Yzf R25 '15 Aluminium White Thunder Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58379;;Arrow Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Yzf R3 '15 / Yzf R25 '15 Aluminium Dark Thunder Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58380;;Arrow Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Yzf R3 '15 / Yzf R25 '15 Aluminium Thunder Silencer;With Steel End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58381;;Arrow Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Yzf R3 '15 / Yzf R25 '15 Aluminium White Thunder Silencer;With Steel End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58382;;Arrow Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Yzf R3 '15 / Yzf R25 '15 Aluminium Dark Thunder Silencer;With Steel End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58383;;Arrow Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Yzf R3 '15 / Yzf R25 '15 Carbon Thunder Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58384;;Arrow Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Yzf R3 '15 / Yzf R25 '15 Titanium Thunder Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58385;;Arrow Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Yzf R3 '15 / Yzf R25 '15 Nichrom X-Kone Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58386;;Arrow Ducati;;;;;;;;;;;;;;;;;;;;;;;;;;;Multistrada 1200 / 1200S '15 Aluminium Indy Race Silencer ;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58387;;Arrow Ducati;;;;;;;;;;;;;;;;;;;;;;;;;;;Multistrada 1200 / 1200S '15 Aluminium White Indy Race Silencer ;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58388;;Arrow Ducati;;;;;;;;;;;;;;;;;;;;;;;;;;;Multistrada 1200 / 1200S '15 Aluminium Dark Indy Race Silencer ;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58389;;Arrow Ducati;;;;;;;;;;;;;;;;;;;;;;;;;;;Multistrada 1200 / 1200S '15 Titanium Indy Race Silencer ;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58390;;Arrow Ducati;;;;;;;;;;;;;;;;;;;;;;;;;;;Multistrada 1200 / 1200S '15 Titanium Works Silencer ;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58391;;Arrow Ducati;;;;;;;;;;;;;;;;;;;;;;;;;;;Multistrada 1200 / 1200S '15 Steel Works Silencer ;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58392;;Arrow Ducati;;;;;;;;;;;;;;;;;;;;;;;;;;;Multistrada 1200 / 1200S '15 Titanium Works Silencer ;With Carbon End Cap</li><li>With Steel Link Pipe;;;;;;;;;;;;;;;;;;;;;;;;;;
58393;;Arrow Ducati;;;;;;;;;;;;;;;;;;;;;;;;;;;Multistrada 1200 / 1200S '15 Steel Works Silencer ;With Carbon End Cap</li><li>With Steel Link Pipe;;;;;;;;;;;;;;;;;;;;;;;;;;
58394;;Arrow Ducati;;;;;;;;;;;;;;;;;;;;;;;;;;;Panigale 899 '14-15 / Panigale 1199 / S / R '12-15 Titanium Rh + Lh Works Silenc;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58395;;Arrow Bmw;;;;;;;;;;;;;;;;;;;;;;;;;;;1000 S Xr '15 Aluminium Race-Tech Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58396;;Arrow Bmw;;;;;;;;;;;;;;;;;;;;;;;;;;;1000 S Xr '15 Aluminium Dark Race-Tech Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58397;;Arrow Bmw;;;;;;;;;;;;;;;;;;;;;;;;;;;1000 S Xr '15 Titanium Race-Tech Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58398;;Arrow Bmw;;;;;;;;;;;;;;;;;;;;;;;;;;;1200 R Rt '14-15 Aluminium Maxi Race-Tech Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58399;;Arrow Bmw;;;;;;;;;;;;;;;;;;;;;;;;;;;1200 R Rt '14-15 Aluminium Dark Maxi Race-Tech Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58400;;Arrow Bmw;;;;;;;;;;;;;;;;;;;;;;;;;;;1200 R Rt '14-15 Titanium Maxi Race-Tech Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58401;;Arrow Zubehör;;;;;;;;;;;;;;;;;;;;;;;;;;;Titanium Competition Silencer Diam. 60 Mm;;;;;;;;;;;;;;;;;;;;;;;;;;;
58402;;Arrow Zubehör;;;;;;;;;;;;;;;;;;;;;;;;;;;Carbon Competition Silencer Diam. 60 Mm;;;;;;;;;;;;;;;;;;;;;;;;;;;
58403;;Arrow Zubehör;;;;;;;;;;;;;;;;;;;;;;;;;;;Carbon Competition Silencer Diam. 54 Mm;;;;;;;;;;;;;;;;;;;;;;;;;;;
58404;;Arrow Zubehör;;;;;;;;;;;;;;;;;;;;;;;;;;;Titanium Competition Silencer Diam. 54 Mm;;;;;;;;;;;;;;;;;;;;;;;;;;;
58405;;Arrow Honda (Inaktiv);;;;;;;;;;;;;;;;;;;;;;;;;;;Nx650 Dominator '87-93 Paris-Dakar Steel Silencer;;;;;;;;;;;;;;;;;;;;;;;;;;;
58406;;Arrow Honda (Inaktiv);;;;;;;;;;;;;;;;;;;;;;;;;;;Xrv750 '90-92 Africa Twin Paris-Dakar Steel Silencer;;;;;;;;;;;;;;;;;;;;;;;;;;;
58407;;Arrow Honda (Inaktiv);;;;;;;;;;;;;;;;;;;;;;;;;;;Xrv75 '93-94 Africa Twin Steel Silencer;;;;;;;;;;;;;;;;;;;;;;;;;;;
58408;;Arrow Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Dr-Z400 Supermotard '05-07 Aluminium Silencer;;;;;;;;;;;;;;;;;;;;;;;;;;;
58409;;Arrow Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Dr-Z400 Supermotard '05 Titanium Silencer;;;;;;;;;;;;;;;;;;;;;;;;;;;
58410;;Arrow Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Xr600R '91-98 Aluminium Silencer;;;;;;;;;;;;;;;;;;;;;;;;;;;
58411;;Arrow Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Xr600R '91-98 Paris-Dakar Steel Silencer;;;;;;;;;;;;;;;;;;;;;;;;;;;
58412;;Arrow Husqvarna;;;;;;;;;;;;;;;;;;;;;;;;;;;Sm610S '05-06 Aluminium Silencer;;;;;;;;;;;;;;;;;;;;;;;;;;;
58413;;Arrow Husqvarna;;;;;;;;;;;;;;;;;;;;;;;;;;;Sm610S '05-06 Titanium Silencer;;;;;;;;;;;;;;;;;;;;;;;;;;;
58414;;Arrow Yamaha (Inaktiv);;;;;;;;;;;;;;;;;;;;;;;;;;;Xt-Tt600 / Tt600 / Tenere600 '86-92 Paris-Dakar Steel Silencer;;;;;;;;;;;;;;;;;;;;;;;;;;;
58415;;Arrow Husqvarna;;;;;;;;;;;;;;;;;;;;;;;;;;;Te450 '06 / Te510 '06 Titanium Silencer;;;;;;;;;;;;;;;;;;;;;;;;;;;
58416;;Arrow Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Xtz750 Supertenere '89-94 Aluminium Silencer;;;;;;;;;;;;;;;;;;;;;;;;;;;
58417;;Arrow Yamaha (Inaktiv);;;;;;;;;;;;;;;;;;;;;;;;;;;Xtz750 Supertenere '89-94 Paris-Dakar Steel Silencer;;;;;;;;;;;;;;;;;;;;;;;;;;;
58418;;Arrow Ktm (Inaktiv);;;;;;;;;;;;;;;;;;;;;;;;;;;Exc250 '08 Alluminium Silencer;;;;;;;;;;;;;;;;;;;;;;;;;;;
58419;;Arrow Ktm (Inaktiv);;;;;;;;;;;;;;;;;;;;;;;;;;;Exc250 '08 Titanium Silencer;;;;;;;;;;;;;;;;;;;;;;;;;;;
58420;;Arrow Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Xt660Z '08 Tenere Aluminium Silencer;With Steel End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58421;;Arrow Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Xt600E '90-94 Paris-Dakar Steel Silencer;;;;;;;;;;;;;;;;;;;;;;;;;;;
58422;;Arrow Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Xt660Z '08 Tenere Titanium Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58423;;Arrow Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Wr250R / X '08-10 Aluminium Thunder Silencer;++Notwendiges Zubehör++</li><li>72083Pd;;;;;;;;;;;;;;;;;;;;;;;;;;
58424;;Arrow Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Wr250R / X '08-10 Titanium Thunder Silencer;++Notwendiges Zubehör++</li><li>72083Pd;;;;;;;;;;;;;;;;;;;;;;;;;;
58425;;Arrow Ktm (Inaktiv);;;;;;;;;;;;;;;;;;;;;;;;;;;Exc250F '09 Aluminium Thunder Silencer;;;;;;;;;;;;;;;;;;;;;;;;;;;
58426;;Arrow Ktm (Inaktiv);;;;;;;;;;;;;;;;;;;;;;;;;;;Exc250F '09 Titanium Thunder Silencer ;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58427;;Arrow Ktm (Inaktiv);;;;;;;;;;;;;;;;;;;;;;;;;;;Exc250F '09 Titanium Full System Mx Competition Collector ;With Silencer;;;;;;;;;;;;;;;;;;;;;;;;;;
58428;;Arrow Kawasaki;;;;;;;;;;;;;;;;;;;;;;;;;;;Klx250F '09 Aluminium Thunder Silencer;;;;;;;;;;;;;;;;;;;;;;;;;;;
58429;;Arrow Kawasaki;;;;;;;;;;;;;;;;;;;;;;;;;;;Klx250F '09 Titanium Thunder Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58430;;Arrow Aprilia (Inaktiv);;;;;;;;;;;;;;;;;;;;;;;;;;;Rx-V 4.5 / 5.5 '06-07 Titanium Full System;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58431;;Arrow Aprilia (Inaktiv);;;;;;;;;;;;;;;;;;;;;;;;;;;Rx-V 4.5 / 5.5 '08-09 Titanium Full System;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58432;;Arrow Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Dr350S '90-95 Paris-Dakar Steel Silencer;;;;;;;;;;;;;;;;;;;;;;;;;;;
58433;;Arrow Bmw;;;;;;;;;;;;;;;;;;;;;;;;;;;G450X '09 Aluminium Thunder Silencer ;;;;;;;;;;;;;;;;;;;;;;;;;;;
58434;;Arrow Bmw;;;;;;;;;;;;;;;;;;;;;;;;;;;G450X '09 Titanium Thunder Silencer;With Carbon End Cap ;;;;;;;;;;;;;;;;;;;;;;;;;;
58435;;Arrow Bmw;;;;;;;;;;;;;;;;;;;;;;;;;;;G450X '09 Mx Full Titanium Full System ;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58436;;Arrow Kawasaki;;;;;;;;;;;;;;;;;;;;;;;;;;;Klx650R '93-95 Paris-Dakar Steel Silencer;;;;;;;;;;;;;;;;;;;;;;;;;;;
58437;;Arrow Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Transalp 600 '87-97 Paris-Dakar Steel Silencer;;;;;;;;;;;;;;;;;;;;;;;;;;;
58438;;Arrow Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Crf230F '11 Thunder Aluminium Silencer;;;;;;;;;;;;;;;;;;;;;;;;;;;
58439;;Arrow Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Crf230F '11 Thunder Titanium Silencer;;;;;;;;;;;;;;;;;;;;;;;;;;;
58440;;Arrow Honda (Inaktiv);;;;;;;;;;;;;;;;;;;;;;;;;;;Nx650 Dominator '94-95 Paris-Dakar Steel Silencer;;;;;;;;;;;;;;;;;;;;;;;;;;;
58441;;Arrow Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Xt600E '95-01 Aluminium Silencer;;;;;;;;;;;;;;;;;;;;;;;;;;;
58442;;Arrow Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Xt600E '95 Paris-Dakar Steel Silencer;;;;;;;;;;;;;;;;;;;;;;;;;;;
58443;;Arrow Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Xrv750 '96 Africa Twin Aluminium Silencer;;;;;;;;;;;;;;;;;;;;;;;;;;;
58444;;Arrow Honda (Inaktiv);;;;;;;;;;;;;;;;;;;;;;;;;;;Xrv750 Africa Twin '96-97  Paris-Dakar Steel Silencer;;;;;;;;;;;;;;;;;;;;;;;;;;;
58445;;Arrow Ktm;;;;;;;;;;;;;;;;;;;;;;;;;;;Exc-F 350'13 Mx Competition Full Titanium Full System;;;;;;;;;;;;;;;;;;;;;;;;;;;
58446;;Arrow Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Crf300X '15 Aluminium Thunder Silencer;With Steel End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58447;;Arrow Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Crf300X '15 Aluminium Thunder Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58448;;Arrow Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Crf300X '15 Titanium Thunder Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58449;;Arrow Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Tt600R '99-00 Aluminium Silencer;;;;;;;;;;;;;;;;;;;;;;;;;;;
58450;;Arrow Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Tt600R '99-00 Steel Silencer;;;;;;;;;;;;;;;;;;;;;;;;;;;
58451;;Arrow Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Xr250R / Xr400R '98-05 Aluminium Silencer;;;;;;;;;;;;;;;;;;;;;;;;;;;
58452;;Arrow Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Xl650V Transalp '05 2:1 Steel Collector;;;;;;;;;;;;;;;;;;;;;;;;;;;
58453;;Arrow Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Fmx650 '05 2:2 Steel Collector;;;;;;;;;;;;;;;;;;;;;;;;;;;
58454;;Arrow Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Dr-Z400 Supermotard '05-07 Steel Collector;;;;;;;;;;;;;;;;;;;;;;;;;;;
58455;;Arrow Husqvarna;;;;;;;;;;;;;;;;;;;;;;;;;;;Sm610S '05 2:1 Steel Collector;;;;;;;;;;;;;;;;;;;;;;;;;;;
58456;;Arrow Honda (Inaktiv);;;;;;;;;;;;;;;;;;;;;;;;;;;Crf250R '06-09 / Hm Cre250F '06 1:2 Titanium Mid-Pipe;;;;;;;;;;;;;;;;;;;;;;;;;;;
58457;;Arrow Honda (Inaktiv);;;;;;;;;;;;;;;;;;;;;;;;;;;Crf250R '06-09 / Hm Cre250F '06 Titanium Collector;;;;;;;;;;;;;;;;;;;;;;;;;;;
